origin_latitude,origin_longitude,destination_latitude,destination_longitude,time
-37.509578,-72.324378,-37.46511,-72.35953,1246.51
-37.509578,-72.324378,-37.724711,-72.243313,1883.43
-37.509578,-72.324378,-36.757002,-73.086109,7927.62
-37.509578,-72.324378,-36.817257,-73.056558,7595.11
-37.509578,-72.324378,-36.609129,-72.081673,7613.29
-37.509578,-72.324378,-36.83075,-73.043832,7670.78
-37.509578,-72.324378,-37.506428,-72.676097,3337.54
-37.509578,-72.324378,-37.730837,-72.230996,2043.76
-37.509578,-72.324378,-36.771171,-73.068304,7532.74
-37.509578,-72.324378,-36.623575,-72.145592,6460.66
-37.509578,-72.324378,-36.789249,-73.086064,7903.07
-37.509578,-72.324378,-36.780194,-73.039472,7594.4
-37.509578,-72.324378,-36.817249,-73.005116,7052.68
-37.509578,-72.324378,-36.583027,-72.064305,6682.96
-37.509578,-72.324378,-36.814119,-73.066244,7649.86
-37.509578,-72.324378,-37.72436,-72.25464,1675.71
-37.509578,-72.324378,-36.78114,-73.080702,7626.84
-37.509578,-72.324378,-36.772954,-73.071221,7761.56
-37.509578,-72.324378,-37.016634,-72.988122,9796.82
-37.509578,-72.324378,-36.604363,-72.07464,7781.14
-37.509578,-72.324378,-37.452955,-72.333208,836.27
-37.509578,-72.324378,-36.972856,-73.160925,10268.1
-37.509578,-72.324378,-36.811893,-72.988571,7069.72
-37.509578,-72.324378,-36.812068,-72.9877,7028.48
-37.509578,-72.324378,-36.593861,-72.109889,6717.91
-37.509578,-72.324378,-36.822218,-73.023208,7294.86
-37.509578,-72.324378,-36.82763,-73.124922,8381.69
-37.509578,-72.324378,-36.741944,-73.089538,8087.56
-37.509578,-72.324378,-36.772319,-73.069426,7533.91
-37.509578,-72.324378,-36.765724,-73.11586,7945.76
-37.509578,-72.324378,-36.773458,-73.068346,7535.33
-37.509578,-72.324378,-37.459261,-72.325544,512.41
-37.509578,-72.324378,-36.826386,-73.0065,7216.47
-37.509578,-72.324378,-36.81699,-72.998512,7190.49
-37.509578,-72.324378,-36.598015,-72.112228,6547.97
-37.509578,-72.324378,-36.978472,-73.175111,10287.5
-37.509578,-72.324378,-36.948777,-73.155829,9498.37
-37.509578,-72.324378,-36.813056,-72.989,7037.31
-37.509578,-72.324378,-36.81399,-72.98693,7004.9
-37.509578,-72.324378,-37.174398,-72.95592,7715.62
-37.509578,-72.324378,-36.771389,-73.072139,7755.67
-37.509578,-72.324378,-36.9788,-72.964362,9595.63
-37.509578,-72.324378,-37.219722,-72.385389,2786.13
-37.509578,-72.324378,-36.976381,-73.17241,10265.61
-37.509578,-72.324378,-36.608158,-72.113073,6958.91
-37.509578,-72.324378,-36.820135,-73.04439,7316.74
-37.509578,-72.324378,-37.49783,-72.68415,3506.03
-37.509578,-72.324378,-36.781226,-73.080261,7679.9
-37.509578,-72.324378,-36.757782,-73.086693,7884.2
-37.509578,-72.324378,-36.764554,-73.085437,7844.6
-37.509578,-72.324378,-37.488665,-72.286309,1048.76
-37.509578,-72.324378,-36.707021,-72.271667,5191.6
-37.509578,-72.324378,-37.064173,-73.142886,10289.03
-37.509578,-72.324378,-36.852045,-73.132642,8475.63
-37.509578,-72.324378,-36.84693,-73.13719,8471.2
-37.509578,-72.324378,-36.787814,-73.080803,7792.87
-37.509578,-72.324378,-36.971103,-73.168196,10248.82
-37.509578,-72.324378,-36.767422,-73.170858,8910.13
-37.509578,-72.324378,-36.799591,-73.109519,7898.92
-37.509578,-72.324378,-36.77148,-73.071198,7508.3
-37.509578,-72.324378,-36.852506,-73.13176,8602.73
-37.509578,-72.324378,-36.832423,-73.105238,7915.37
-37.509578,-72.324378,-36.821515,-73.027222,7341.18
-37.509578,-72.324378,-36.858627,-73.139144,8608.07
-37.509578,-72.324378,-36.77338,-73.072289,7742.4
-37.509578,-72.324378,-36.613731,-72.075998,7720.5
-37.509578,-72.324378,-36.740205,-73.091431,8101.81
-37.509578,-72.324378,-36.774248,-73.070751,7771.88
-37.509578,-72.324378,-36.768661,-73.075894,7776.98
-37.509578,-72.324378,-36.7834,-73.038287,7675.48
-37.721883,-72.242093,-37.509578,-72.324378,1742.77
-37.721883,-72.242093,-37.721883,-72.242093,0.0
-37.721883,-72.242093,-36.771816,-73.072289,9045.3
-37.721883,-72.242093,-36.76757,-73.170556,9964.48
-37.721883,-72.242093,-36.609082,-72.089984,8867.5
-37.721883,-72.242093,-36.740363,-73.086466,9344.26
-37.721883,-72.242093,-36.819024,-73.015189,8447.44
-37.721883,-72.242093,-36.61102,-72.14123,8643.66
-37.721883,-72.242093,-36.770144,-73.070805,8831.58
-37.721883,-72.242093,-36.781749,-73.04948,8756.16
-37.721883,-72.242093,-36.816597,-73.052815,8876.09
-37.721883,-72.242093,-36.772283,-73.072209,9046.77
-37.721883,-72.242093,-36.770272,-73.112648,9211.73
-37.721883,-72.242093,-36.606583,-72.093361,8880.2
-37.721883,-72.242093,-37.588438,-72.522636,3136.11
-37.721883,-72.242093,-36.812569,-72.98646,8232.86
-37.721883,-72.242093,-36.812439,-72.984494,8202.19
-37.721883,-72.242093,-37.50773,-72.65855,4366.66
-37.721883,-72.242093,-36.768983,-73.065041,8804.06
-37.721883,-72.242093,-36.72478,-73.11698,9551.08
-37.721883,-72.242093,-37.064816,-73.143376,11314.02
-37.721883,-72.242093,-36.776402,-73.070793,8993.51
-37.721883,-72.242093,-37.494738,-72.689428,4680.69
-37.721883,-72.242093,-36.98703,-73.154185,11631.52
-37.721883,-72.242093,-37.45165,-72.31711,2657.64
-37.721883,-72.242093,-37.585296,-72.530171,3173.89
-37.721883,-72.242093,-36.76041757605908,-73.11913649598887,9324.48
-37.721883,-72.242093,-36.813251,-72.986397,8250.39
-37.721883,-72.242093,-36.58806,-72.109159,7893.53
-37.721883,-72.242093,-36.813446,-72.988075,8281.06
-37.721883,-72.242093,-37.7255,-72.23291,240.81
-37.721883,-72.242093,-36.865028,-73.140282,10047.67
-37.721883,-72.242093,-36.812021,-72.98557,8227.01
-37.721883,-72.242093,-36.740686,-73.100096,9422.0
-37.721883,-72.242093,-36.768515,-73.070135,8881.09
-37.721883,-72.242093,-36.807167,-73.059194,8941.57
-37.721883,-72.242093,-37.497405,-72.690595,4654.6
-37.721883,-72.242093,-37.171998,-72.941238,8721.34
-37.721883,-72.242093,-36.773099,-73.070813,8740.11
-37.721883,-72.242093,-37.46511,-72.35953,2987.08
-37.721883,-72.242093,-37.724711,-72.243313,162.94
-37.721883,-72.242093,-36.757002,-73.086109,9238.79
-37.721883,-72.242093,-36.817257,-73.056558,8884.0
-37.721883,-72.242093,-36.609129,-72.081673,9024.23
-37.721883,-72.242093,-36.83075,-73.043832,8959.51
-37.721883,-72.242093,-37.506428,-72.676097,4543.36
-37.721883,-72.242093,-37.730837,-72.230996,295.17
-37.721883,-72.242093,-36.771171,-73.068304,8774.33
-37.721883,-72.242093,-36.623575,-72.145592,7858.68
-37.721883,-72.242093,-36.789249,-73.086064,9214.31
-37.721883,-72.242093,-36.780194,-73.039472,8835.72
-37.721883,-72.242093,-36.817249,-73.005116,8318.18
-37.721883,-72.242093,-36.583027,-72.064305,7940.01
-37.721883,-72.242093,-36.814119,-73.066244,8938.58
-37.721883,-72.242093,-37.72436,-72.25464,360.49
-37.721883,-72.242093,-36.78114,-73.080702,8938.9
-37.721883,-72.242093,-36.772954,-73.071221,9073.22
-37.721883,-72.242093,-37.016634,-72.988122,10823.2
-37.721883,-72.242093,-36.604363,-72.07464,9191.02
-37.721883,-72.242093,-37.452955,-72.333208,2691.23
-37.721883,-72.242093,-36.972856,-73.160925,11643.4
-37.721883,-72.242093,-36.811893,-72.988571,8335.1
-37.721883,-72.242093,-36.812068,-72.9877,8294.2
-37.721883,-72.242093,-36.593861,-72.109889,7836.22
-37.721883,-72.242093,-36.822218,-73.023208,8584.78
-37.721883,-72.242093,-36.82763,-73.124922,9677.92
-37.721883,-72.242093,-36.741944,-73.089538,9347.08
-37.721883,-72.242093,-36.772319,-73.069426,8775.48
-37.721883,-72.242093,-36.765724,-73.11586,9256.89
-37.721883,-72.242093,-36.773458,-73.068346,8776.89
-37.721883,-72.242093,-37.459261,-72.325544,2362.6
-37.721883,-72.242093,-36.826386,-73.0065,8480.59
-37.721883,-72.242093,-36.81699,-72.998512,8454.8
-37.721883,-72.242093,-36.598015,-72.112228,7671.12
-37.721883,-72.242093,-36.978472,-73.175111,11662.72
-37.721883,-72.242093,-36.948777,-73.155829,10713.6
-37.721883,-72.242093,-36.813056,-72.989,8302.97
-37.721883,-72.242093,-36.81399,-72.98693,8270.83
-37.721883,-72.242093,-37.174398,-72.95592,8790.56
-37.721883,-72.242093,-36.771389,-73.072139,9067.34
-37.721883,-72.242093,-36.9788,-72.964362,10629.96
-37.721883,-72.242093,-37.219722,-72.385389,4075.14
-37.721883,-72.242093,-36.976381,-73.17241,11640.93
-37.721883,-72.242093,-36.608158,-72.113073,8373.22
-37.721883,-72.242093,-36.820135,-73.04439,8606.57
-37.721883,-72.242093,-37.49783,-72.68415,4710.56
-37.721883,-72.242093,-36.781226,-73.080261,8991.8
-37.721883,-72.242093,-36.757782,-73.086693,9195.5
-37.721883,-72.242093,-36.764554,-73.085437,9156.01
-37.721883,-72.242093,-37.488665,-72.286309,2794.71
-37.721883,-72.242093,-36.707021,-72.271667,6352.9
-37.721883,-72.242093,-37.064173,-73.142886,11301.04
-37.721883,-72.242093,-36.852045,-73.132642,9771.33
-37.721883,-72.242093,-36.84693,-73.13719,9766.92
-37.721883,-72.242093,-36.787814,-73.080803,9104.43
-37.721883,-72.242093,-36.971103,-73.168196,11624.24
-37.721883,-72.242093,-36.767422,-73.170858,9963.04
-37.721883,-72.242093,-36.799591,-73.109519,9210.16
-37.721883,-72.242093,-36.77148,-73.071198,8750.01
-37.721883,-72.242093,-36.852506,-73.13176,9897.81
-37.721883,-72.242093,-36.832423,-73.105238,9213.8
-37.721883,-72.242093,-36.821515,-73.027222,8630.94
-37.721883,-72.242093,-36.858627,-73.139144,9861.73
-37.721883,-72.242093,-36.77338,-73.072289,9054.12
-37.721883,-72.242093,-36.613731,-72.075998,9130.8
-37.721883,-72.242093,-36.740205,-73.091431,9361.3
-37.721883,-72.242093,-36.774248,-73.070751,9083.5
-37.721883,-72.242093,-36.768661,-73.075894,9088.59
-37.721883,-72.242093,-36.7834,-73.038287,8916.36
-36.771816,-73.072289,-37.509578,-72.324378,8778.88
-36.771816,-73.072289,-37.721883,-72.242093,10377.86
-36.771816,-73.072289,-36.771816,-73.072289,0.0
-36.771816,-73.072289,-36.76757,-73.170556,1813.23
-36.771816,-73.072289,-36.609082,-72.089984,7699.93
-36.771816,-73.072289,-36.740363,-73.086466,807.06
-36.771816,-73.072289,-36.819024,-73.015189,1383.43
-36.771816,-73.072289,-36.61102,-72.14123,7494.23
-36.771816,-73.072289,-36.770144,-73.070805,245.44
-36.771816,-73.072289,-36.781749,-73.04948,1127.81
-36.771816,-73.072289,-36.816597,-73.052815,1117.34
-36.771816,-73.072289,-36.772283,-73.072209,133.31
-36.771816,-73.072289,-36.770272,-73.112648,825.98
-36.771816,-73.072289,-36.606583,-72.093361,7711.89
-36.771816,-73.072289,-37.588438,-72.522636,7548.06
-36.771816,-73.072289,-36.812569,-72.98646,1505.69
-36.771816,-73.072289,-36.812439,-72.984494,1473.67
-36.771816,-73.072289,-37.50773,-72.65855,9174.58
-36.771816,-73.072289,-36.768983,-73.065041,216.62
-36.771816,-73.072289,-36.72478,-73.11698,1290.93
-36.771816,-73.072289,-37.064816,-73.143376,3847.2
-36.771816,-73.072289,-36.776402,-73.070793,234.78
-36.771816,-73.072289,-37.494738,-72.689428,8784.4
-36.771816,-73.072289,-36.98703,-73.154185,3228.92
-36.771816,-73.072289,-37.45165,-72.31711,8552.3
-36.771816,-73.072289,-37.585296,-72.530171,7513.89
-36.771816,-73.072289,-36.76041757605908,-73.11913649598887,944.96
-36.771816,-73.072289,-36.813251,-72.986397,1523.99
-36.771816,-73.072289,-36.58806,-72.109159,7341.18
-36.771816,-73.072289,-36.813446,-72.988075,1556.01
-36.771816,-73.072289,-37.7255,-72.23291,10485.63
-36.771816,-73.072289,-36.865028,-73.140282,2131.39
-36.771816,-73.072289,-36.812021,-72.98557,1499.59
-36.771816,-73.072289,-36.740686,-73.100096,950.44
-36.771816,-73.072289,-36.768515,-73.070135,297.41
-36.771816,-73.072289,-36.807167,-73.059194,1189.48
-36.771816,-73.072289,-37.497405,-72.690595,8816.27
-36.771816,-73.072289,-37.171998,-72.941238,5607.78
-36.771816,-73.072289,-36.773099,-73.070813,163.31
-36.771816,-73.072289,-37.46511,-72.35953,8390.96
-36.771816,-73.072289,-37.724711,-72.243313,10345.19
-36.771816,-73.072289,-36.757002,-73.086109,575.79
-36.771816,-73.072289,-36.817257,-73.056558,1125.33
-36.771816,-73.072289,-36.609129,-72.081673,7865.12
-36.771816,-73.072289,-36.83075,-73.043832,1499.73
-36.771816,-73.072289,-37.506428,-72.676097,9129.3
-36.771816,-73.072289,-37.730837,-72.230996,10521.57
-36.771816,-73.072289,-36.771171,-73.068304,161.5
-36.771816,-73.072289,-36.623575,-72.145592,6663.3
-36.771816,-73.072289,-36.789249,-73.086064,844.36
-36.771816,-73.072289,-36.780194,-73.039472,1276.56
-36.771816,-73.072289,-36.817249,-73.005116,1664.09
-36.771816,-73.072289,-36.583027,-72.064305,7192.24
-36.771816,-73.072289,-36.814119,-73.066244,1119.1
-36.771816,-73.072289,-37.72436,-72.25464,10116.58
-36.771816,-73.072289,-36.78114,-73.080702,537.74
-36.771816,-73.072289,-36.772954,-73.071221,161.21
-36.771816,-73.072289,-37.016634,-72.988122,3441.62
-36.771816,-73.072289,-36.604363,-72.07464,8037.08
-36.771816,-73.072289,-37.452955,-72.333208,8220.2
-36.771816,-73.072289,-36.972856,-73.160925,3241.58
-36.771816,-73.072289,-36.811893,-72.988571,1612.43
-36.771816,-73.072289,-36.812068,-72.9877,1569.73
-36.771816,-73.072289,-36.593861,-72.109889,7276.28
-36.771816,-73.072289,-36.822218,-73.023208,1293.41
-36.771816,-73.072289,-36.82763,-73.124922,1829.26
-36.771816,-73.072289,-36.741944,-73.089538,874.74
-36.771816,-73.072289,-36.772319,-73.069426,74.23
-36.771816,-73.072289,-36.765724,-73.11586,873.64
-36.771816,-73.072289,-36.773458,-73.068346,75.72
-36.771816,-73.072289,-37.459261,-72.325544,8141.23
-36.771816,-73.072289,-36.826386,-73.0065,1418.6
-36.771816,-73.072289,-36.81699,-72.998512,1804.39
-36.771816,-73.072289,-36.598015,-72.112228,7089.32
-36.771816,-73.072289,-36.978472,-73.175111,3261.81
-36.771816,-73.072289,-36.948777,-73.155829,3013.06
-36.771816,-73.072289,-36.813056,-72.989,1578.89
-36.771816,-73.072289,-36.81399,-72.98693,1545.33
-36.771816,-73.072289,-37.174398,-72.95592,5518.01
-36.771816,-73.072289,-36.771389,-73.072139,7.76
-36.771816,-73.072289,-36.9788,-72.964362,3091.21
-36.771816,-73.072289,-37.219722,-72.385389,6244.2
-36.771816,-73.072289,-36.976381,-73.17241,3238.92
-36.771816,-73.072289,-36.608158,-72.113073,7175.02
-36.771816,-73.072289,-36.820135,-73.04439,1128.31
-36.771816,-73.072289,-37.49783,-72.68415,8912.41
-36.771816,-73.072289,-36.781226,-73.080261,593.54
-36.771816,-73.072289,-36.757782,-73.086693,529.93
-36.771816,-73.072289,-36.764554,-73.085437,559.57
-36.771816,-73.072289,-37.488665,-72.286309,9557.24
-36.771816,-73.072289,-36.707021,-72.271667,6226.6
-36.771816,-73.072289,-37.064173,-73.142886,3832.5
-36.771816,-73.072289,-36.852045,-73.132642,1932.61
-36.771816,-73.072289,-36.84693,-73.13719,1927.54
-36.771816,-73.072289,-36.787814,-73.080803,712.36
-36.771816,-73.072289,-36.971103,-73.168196,3221.6
-36.771816,-73.072289,-36.767422,-73.170858,1811.7
-36.771816,-73.072289,-36.799591,-73.109519,1198.03
-36.771816,-73.072289,-36.77148,-73.071198,47.51
-36.771816,-73.072289,-36.852506,-73.13176,2077.29
-36.771816,-73.072289,-36.832423,-73.105238,1293.77
-36.771816,-73.072289,-36.821515,-73.027222,1266.04
-36.771816,-73.072289,-36.858627,-73.139144,1927.46
-36.771816,-73.072289,-36.77338,-73.072289,176.71
-36.771816,-73.072289,-36.613731,-72.075998,7975.84
-36.771816,-73.072289,-36.740205,-73.091431,871.19
-36.771816,-73.072289,-36.774248,-73.070751,207.71
-36.771816,-73.072289,-36.768661,-73.075894,203.84
-36.771816,-73.072289,-36.7834,-73.038287,1429.02
-36.76757,-73.170556,-37.509578,-72.324378,8113.46
-36.76757,-73.170556,-37.721883,-72.242093,9803.96
-36.76757,-73.170556,-36.771816,-73.072289,1752.89
-36.76757,-73.170556,-36.76757,-73.170556,0.0
-36.76757,-73.170556,-36.609082,-72.089984,8815.97
-36.76757,-73.170556,-36.740363,-73.086466,1790.17
-36.76757,-73.170556,-36.819024,-73.015189,2194.29
-36.76757,-73.170556,-36.61102,-72.14123,9317.92
-36.76757,-73.170556,-36.770144,-73.070805,1751.52
-36.76757,-73.170556,-36.781749,-73.04948,1855.3
-36.76757,-73.170556,-36.816597,-73.052815,1975.64
-36.76757,-73.170556,-36.772283,-73.072209,1754.37
-36.76757,-73.170556,-36.770272,-73.112648,1177.52
-36.76757,-73.170556,-36.606583,-72.093361,8828.13
-36.76757,-73.170556,-37.588438,-72.522636,8193.33
-36.76757,-73.170556,-36.812569,-72.98646,2312.11
-36.76757,-73.170556,-36.812439,-72.984494,2281.16
-36.76757,-73.170556,-37.50773,-72.65855,8419.32
-36.76757,-73.170556,-36.768983,-73.065041,1724.66
-36.76757,-73.170556,-36.72478,-73.11698,1389.62
-36.76757,-73.170556,-37.064816,-73.143376,4144.63
-36.76757,-73.170556,-36.776402,-73.070793,1700.46
-36.76757,-73.170556,-37.494738,-72.689428,8093.03
-36.76757,-73.170556,-36.98703,-73.154185,4112.61
-36.76757,-73.170556,-37.45165,-72.31711,9061.52
-36.76757,-73.170556,-37.585296,-72.530171,8159.17
-36.76757,-73.170556,-36.76041757605908,-73.11913649598887,1306.6
-36.76757,-73.170556,-36.813251,-72.986397,2329.81
-36.76757,-73.170556,-36.58806,-72.109159,7153.92
-36.76757,-73.170556,-36.813446,-72.988075,2360.77
-36.76757,-73.170556,-37.7255,-72.23291,9897.21
-36.76757,-73.170556,-36.865028,-73.140282,2849.36
-36.76757,-73.170556,-36.812021,-72.98557,2306.22
-36.76757,-73.170556,-36.740686,-73.100096,1549.54
-36.76757,-73.170556,-36.768515,-73.070135,1799.97
-36.76757,-73.170556,-36.807167,-73.059194,2048.36
-36.76757,-73.170556,-37.497405,-72.690595,8119.68
-36.76757,-73.170556,-37.171998,-72.941238,5677.24
-36.76757,-73.170556,-36.773099,-73.070813,1662.38
-36.76757,-73.170556,-37.46511,-72.35953,8907.28
-36.76757,-73.170556,-37.724711,-72.243313,9775.7
-36.76757,-73.170556,-36.757002,-73.086109,1948.9
-36.76757,-73.170556,-36.817257,-73.056558,1983.76
-36.76757,-73.170556,-36.609129,-72.081673,8984.47
-36.76757,-73.170556,-36.83075,-73.043832,2360.12
-36.76757,-73.170556,-37.506428,-72.676097,8381.43
-36.76757,-73.170556,-37.730837,-72.230996,9928.3
-36.76757,-73.170556,-36.771171,-73.068304,1695.48
-36.76757,-73.170556,-36.623575,-72.145592,8401.03
-36.76757,-73.170556,-36.789249,-73.086064,1589.28
-36.76757,-73.170556,-36.780194,-73.039472,1994.04
-36.76757,-73.170556,-36.817249,-73.005116,2465.14
-36.76757,-73.170556,-36.583027,-72.064305,7232.57
-36.76757,-73.170556,-36.814119,-73.066244,1972.08
-36.76757,-73.170556,-37.72436,-72.25464,9577.92
-36.76757,-73.170556,-36.78114,-73.080702,1804.67
-36.76757,-73.170556,-36.772954,-73.071221,1781.14
-36.76757,-73.170556,-37.016634,-72.988122,3801.82
-36.76757,-73.170556,-36.604363,-72.07464,9160.76
-36.76757,-73.170556,-37.452955,-72.333208,8743.64
-36.76757,-73.170556,-36.972856,-73.160925,4124.74
-36.76757,-73.170556,-36.811893,-72.988571,2415.32
-36.76757,-73.170556,-36.812068,-72.9877,2374.04
-36.76757,-73.170556,-36.593861,-72.109889,7097.74
-36.76757,-73.170556,-36.822218,-73.023208,2152.49
-36.76757,-73.170556,-36.82763,-73.124922,2712.16
-36.76757,-73.170556,-36.741944,-73.089538,1750.28
-36.76757,-73.170556,-36.772319,-73.069426,1696.98
-36.76757,-73.170556,-36.765724,-73.11586,1238.18
-36.76757,-73.170556,-36.773458,-73.068346,1698.37
-36.76757,-73.170556,-37.459261,-72.325544,8668.02
-36.76757,-73.170556,-36.826386,-73.0065,2227.81
-36.76757,-73.170556,-36.81699,-72.998512,2600.79
-36.76757,-73.170556,-36.598015,-72.112228,6935.94
-36.76757,-73.170556,-36.978472,-73.175111,4144.83
-36.76757,-73.170556,-36.948777,-73.155829,3573.13
-36.76757,-73.170556,-36.813056,-72.989,2382.89
-36.76757,-73.170556,-36.81399,-72.98693,2350.44
-36.76757,-73.170556,-37.174398,-72.95592,5599.51
-36.76757,-73.170556,-36.771389,-73.072139,1775.2
-36.76757,-73.170556,-36.9788,-72.964362,3498.36
-36.76757,-73.170556,-37.219722,-72.385389,6733.52
-36.76757,-73.170556,-36.976381,-73.17241,4122.29
-36.76757,-73.170556,-36.608158,-72.113073,8281.5
-36.76757,-73.170556,-36.820135,-73.04439,1986.67
-36.76757,-73.170556,-37.49783,-72.68415,8200.11
-36.76757,-73.170556,-36.781226,-73.080261,1823.22
-36.76757,-73.170556,-36.757782,-73.086693,1904.92
-36.76757,-73.170556,-36.764554,-73.085437,1864.53
-36.76757,-73.170556,-37.488665,-72.286309,9094.73
-36.76757,-73.170556,-36.707021,-72.271667,6188.54
-36.76757,-73.170556,-37.064173,-73.142886,4131.91
-36.76757,-73.170556,-36.852045,-73.132642,2810.16
-36.76757,-73.170556,-36.84693,-73.13719,2805.27
-36.76757,-73.170556,-36.787814,-73.080803,1465.14
-36.76757,-73.170556,-36.971103,-73.168196,4105.11
-36.76757,-73.170556,-36.767422,-73.170858,15.54
-36.76757,-73.170556,-36.799591,-73.109519,1640.61
-36.76757,-73.170556,-36.77148,-73.071198,1672.07
-36.76757,-73.170556,-36.852506,-73.13176,2949.44
-36.76757,-73.170556,-36.832423,-73.105238,2194.78
-36.76757,-73.170556,-36.821515,-73.027222,2124.99
-36.76757,-73.170556,-36.858627,-73.139144,2660.0
-36.76757,-73.170556,-36.77338,-73.072289,1761.81
-36.76757,-73.170556,-36.613731,-72.075998,9097.76
-36.76757,-73.170556,-36.740205,-73.091431,1692.13
-36.76757,-73.170556,-36.774248,-73.070751,1791.56
-36.76757,-73.170556,-36.768661,-73.075894,1796.89
-36.76757,-73.170556,-36.7834,-73.038287,2135.94
-36.609082,-72.089984,-37.509578,-72.324378,7331.8
-36.609082,-72.089984,-37.721883,-72.242093,8913.22
-36.609082,-72.089984,-36.771816,-73.072289,6532.07
-36.609082,-72.089984,-36.76757,-73.170556,7885.46
-36.609082,-72.089984,-36.609082,-72.089984,0.0
-36.609082,-72.089984,-36.740363,-73.086466,6613.98
-36.609082,-72.089984,-36.819024,-73.015189,6409.88
-36.609082,-72.089984,-36.61102,-72.14123,1142.07
-36.609082,-72.089984,-36.770144,-73.070805,6482.74
-36.609082,-72.089984,-36.781749,-73.04948,6307.26
-36.609082,-72.089984,-36.816597,-73.052815,6402.5
-36.609082,-72.089984,-36.772283,-73.072209,6533.56
-36.609082,-72.089984,-36.770272,-73.112648,6701.12
-36.609082,-72.089984,-36.606583,-72.093361,243.98
-36.609082,-72.089984,-37.588438,-72.522636,6978.33
-36.609082,-72.089984,-36.812569,-72.98646,6529.42
-36.609082,-72.089984,-36.812439,-72.984494,6498.02
-36.609082,-72.089984,-37.50773,-72.65855,8826.21
-36.609082,-72.089984,-36.768983,-73.065041,6454.51
-36.609082,-72.089984,-36.72478,-73.11698,6498.26
-36.609082,-72.089984,-37.064816,-73.143376,9269.56
-36.609082,-72.089984,-36.776402,-73.070793,6479.48
-36.609082,-72.089984,-37.494738,-72.689428,9150.44
-36.609082,-72.089984,-36.98703,-73.154185,8864.3
-36.609082,-72.089984,-37.45165,-72.31711,7496.83
-36.609082,-72.089984,-37.585296,-72.530171,6944.17
-36.609082,-72.089984,-36.76041757605908,-73.11913649598887,6815.61
-36.609082,-72.089984,-36.813251,-72.986397,6547.37
-36.609082,-72.089984,-36.58806,-72.109159,876.71
-36.609082,-72.089984,-36.813446,-72.988075,6578.77
-36.609082,-72.089984,-37.7255,-72.23291,9014.62
-36.609082,-72.089984,-36.865028,-73.140282,7612.16
-36.609082,-72.089984,-36.812021,-72.98557,6523.44
-36.609082,-72.089984,-36.740686,-73.100096,6351.79
-36.609082,-72.089984,-36.768515,-73.070135,6533.54
-36.609082,-72.089984,-36.807167,-73.059194,6583.38
-36.609082,-72.089984,-37.497405,-72.690595,9123.47
-36.609082,-72.089984,-37.171998,-72.941238,10926.81
-36.609082,-72.089984,-36.773099,-73.070813,6388.96
-36.609082,-72.089984,-37.46511,-72.35953,7339.5
-36.609082,-72.089984,-37.724711,-72.243313,8882.5
-36.609082,-72.089984,-36.757002,-73.086109,6728.51
-36.609082,-72.089984,-36.817257,-73.056558,6410.52
-36.609082,-72.089984,-36.609129,-72.081673,187.52
-36.609082,-72.089984,-36.83075,-73.043832,6518.2
