origin_latitude,origin_longitude,destination_latitude,destination_longitude,time
-34.592267,-70.98697,-34.265366,-71.0215,4464.37
-34.592267,-70.98697,-34.001488,-70.693508,3890.49
-34.592267,-70.98697,-34.174327,-70.752931,3450.3
-34.592267,-70.98697,-34.222828,-70.972191,4208.57
-34.592267,-70.98697,-34.289161,-71.083084,3867.46
-34.592267,-70.98697,-34.190127,-70.716163,3420.67
-34.592267,-70.98697,-34.179033,-70.714959,3741.27
-34.592267,-70.98697,-34.173571,-70.842738,3360.62
-34.592267,-70.98697,-34.566607,-71.000203,723.3
-34.592267,-70.98697,-34.331449,-70.888853,2310.22
-34.592267,-70.98697,-34.160367,-70.744945,3559.65
-34.592267,-70.98697,-34.17594,-70.695381,3964.58
-34.592267,-70.98697,-34.114467,-70.682847,3978.69
-34.592267,-70.98697,-34.252923,-70.793993,2566.01
-34.592267,-70.98697,-34.223315,-70.967008,4207.1
-34.592267,-70.98697,-34.163507,-70.712884,3724.24
-34.592267,-70.98697,-34.228274,-70.782333,2731.08
-34.592267,-70.98697,-34.182208,-70.694532,4030.28
-34.171195,-70.74279,-34.592267,-70.98697,3255.81
-34.171195,-70.74279,-34.171195,-70.74279,0.0
-34.171195,-70.74279,-34.392256,-70.854765,2231.8
-34.171195,-70.74279,-34.177588,-70.757829,583.99
-34.171195,-70.74279,-34.400957,-70.842169,2258.28
-34.171195,-70.74279,-34.209184,-70.814858,1405.35
-34.171195,-70.74279,-34.176538,-70.736833,290.04
-34.171195,-70.74279,-34.575542,-70.995463,3419.74
-34.171195,-70.74279,-34.212196,-70.657681,1253.88
-34.171195,-70.74279,-34.267358,-71.031469,2662.02
-34.171195,-70.74279,-34.04645,-70.675743,1759.79
-34.171195,-70.74279,-34.035962,-70.647753,1698.1
-34.171195,-70.74279,-34.360931,-70.836255,2066.14
-34.171195,-70.74279,-34.267326,-71.031936,2662.02
-34.171195,-70.74279,-34.583904,-70.992034,3340.36
-34.171195,-70.74279,-34.15092,-70.76583,866.52
-34.171195,-70.74279,-34.23582,-70.778198,1556.2
-34.171195,-70.74279,-34.238334,-70.978748,2243.54
-34.171195,-70.74279,-34.045113,-70.67002,1628.56
-34.171195,-70.74279,-34.191216,-70.67202,1184.86
-34.171195,-70.74279,-34.175594,-70.703832,675.49
-34.171195,-70.74279,-34.170956,-70.703133,806.92
-34.171195,-70.74279,-34.409004,-70.864319,2066.97
-34.171195,-70.74279,-34.20289334239257,-70.75137574951917,902.28
-34.171195,-70.74279,-34.545347,-70.95309,2928.99
-34.171195,-70.74279,-34.160741,-70.73843,464.94
-34.171195,-70.74279,-34.590813,-70.996078,3414.76
-34.171195,-70.74279,-34.249185,-71.04603,2821.06
-34.171195,-70.74279,-34.405065,-70.846615,2178.74
-34.171195,-70.74279,-34.590044,-70.968221,3163.83
-34.171195,-70.74279,-34.160107,-70.704028,921.66
-34.171195,-70.74279,-34.28162,-71.075432,2930.39
-34.171195,-70.74279,-34.167152,-70.740349,366.69
-34.171195,-70.74279,-34.209034,-70.89944,1616.6
-34.171195,-70.74279,-34.122416,-70.63519,1557.25
-34.171195,-70.74279,-34.451828,-70.894173,1995.97
-34.171195,-70.74279,-34.001395,-70.69353,1512.11
-34.171195,-70.74279,-34.205148,-70.656517,1290.03
-34.171195,-70.74279,-34.244133,-70.985211,2302.46
-34.171195,-70.74279,-34.15542,-70.713246,866.35
-34.171195,-70.74279,-34.284441,-70.827128,1293.08
-34.171195,-70.74279,-34.578322,-70.99083,3319.64
-34.171195,-70.74279,-34.576814,-71.003303,3632.3
-34.171195,-70.74279,-34.290173,-71.082854,3109.17
-34.171195,-70.74279,-34.173178,-70.701602,768.11
-34.171195,-70.74279,-34.164,-70.734403,384.25
-34.171195,-70.74279,-34.29072,-70.8089,1512.48
-34.171195,-70.74279,-33.963413,-70.68885,2082.02
-34.171195,-70.74279,-34.159411,-70.715086,799.83
-34.171195,-70.74279,-34.185892,-70.72026,583.06
-34.171195,-70.74279,-34.265366,-71.0215,2795.63
-34.171195,-70.74279,-34.001488,-70.693508,1510.83
-34.171195,-70.74279,-34.174327,-70.752931,440.44
-34.171195,-70.74279,-34.222828,-70.972191,2197.76
-34.171195,-70.74279,-34.289161,-71.083084,3064.47
-34.171195,-70.74279,-34.190127,-70.716163,688.44
-34.171195,-70.74279,-34.179033,-70.714959,711.27
-34.171195,-70.74279,-34.173571,-70.842738,1328.59
-34.171195,-70.74279,-34.566607,-71.000203,3554.02
-34.171195,-70.74279,-34.331449,-70.888853,1834.84
-34.171195,-70.74279,-34.160367,-70.744945,472.05
-34.171195,-70.74279,-34.17594,-70.695381,873.07
-34.171195,-70.74279,-34.114467,-70.682847,1299.19
-34.171195,-70.74279,-34.252923,-70.793993,1258.39
-34.171195,-70.74279,-34.223315,-70.967008,2196.24
-34.171195,-70.74279,-34.163507,-70.712884,681.58
-34.171195,-70.74279,-34.228274,-70.782333,1133.93
-34.171195,-70.74279,-34.182208,-70.694532,942.38
-34.392256,-70.854765,-34.592267,-70.98697,1962.17
-34.392256,-70.854765,-34.171195,-70.74279,2410.08
-34.392256,-70.854765,-34.392256,-70.854765,0.0
-34.392256,-70.854765,-34.177588,-70.757829,2277.66
-34.392256,-70.854765,-34.400957,-70.842169,413.24
-34.392256,-70.854765,-34.209184,-70.814858,2362.6
-34.392256,-70.854765,-34.176538,-70.736833,2296.92
-34.392256,-70.854765,-34.575542,-70.995463,2128.07
-34.392256,-70.854765,-34.212196,-70.657681,3060.78
-34.392256,-70.854765,-34.267358,-71.031469,3817.82
-34.392256,-70.854765,-34.04645,-70.675743,3583.0
-34.392256,-70.854765,-34.035962,-70.647753,3407.91
-34.392256,-70.854765,-34.360931,-70.836255,591.26
-34.392256,-70.854765,-34.267326,-71.031936,3817.82
-34.392256,-70.854765,-34.583904,-70.992034,2047.24
-34.392256,-70.854765,-34.15092,-70.76583,2455.86
-34.392256,-70.854765,-34.23582,-70.778198,1922.23
-34.392256,-70.854765,-34.238334,-70.978748,3407.38
-34.392256,-70.854765,-34.045113,-70.67002,3333.56
-34.392256,-70.854765,-34.191216,-70.67202,3074.17
-34.392256,-70.854765,-34.175594,-70.703832,2594.21
-34.392256,-70.854765,-34.170956,-70.703133,2722.7
-34.392256,-70.854765,-34.409004,-70.864319,408.78
-34.392256,-70.854765,-34.20289334239257,-70.75137574951917,1955.37
-34.392256,-70.854765,-34.545347,-70.95309,1815.1
-34.392256,-70.854765,-34.160741,-70.73843,2454.87
-34.392256,-70.854765,-34.590813,-70.996078,2124.35
-34.392256,-70.854765,-34.249185,-71.04603,3989.24
-34.392256,-70.854765,-34.405065,-70.846615,386.64
-34.392256,-70.854765,-34.590044,-70.968221,1867.98
-34.392256,-70.854765,-34.160107,-70.704028,2777.02
-34.392256,-70.854765,-34.28162,-71.075432,3719.49
-34.392256,-70.854765,-34.167152,-70.740349,2552.55
-34.392256,-70.854765,-34.209034,-70.89944,2575.82
-34.392256,-70.854765,-34.122416,-70.63519,2846.25
-34.392256,-70.854765,-34.451828,-70.894173,736.06
-34.392256,-70.854765,-34.001395,-70.69353,3041.28
-34.392256,-70.854765,-34.205148,-70.656517,3099.11
-34.392256,-70.854765,-34.244133,-70.985211,3471.38
-34.392256,-70.854765,-34.15542,-70.713246,2697.83
-34.392256,-70.854765,-34.284441,-70.827128,1242.33
-34.392256,-70.854765,-34.578322,-70.99083,2025.63
-34.392256,-70.854765,-34.576814,-71.003303,2344.27
-34.392256,-70.854765,-34.290173,-71.082854,3861.97
-34.392256,-70.854765,-34.173178,-70.701602,2684.98
-34.392256,-70.854765,-34.164,-70.734403,2534.87
-34.392256,-70.854765,-34.29072,-70.8089,1418.21
-34.392256,-70.854765,-33.963413,-70.68885,3569.52
-34.392256,-70.854765,-34.159411,-70.715086,2605.22
-34.392256,-70.854765,-34.185892,-70.72026,2563.57
-34.392256,-70.854765,-34.265366,-71.0215,4007.17
-34.392256,-70.854765,-34.001488,-70.693508,3039.87
-34.392256,-70.854765,-34.174327,-70.752931,2381.83
-34.392256,-70.854765,-34.222828,-70.972191,3198.98
-34.392256,-70.854765,-34.289161,-71.083084,3678.7
-34.392256,-70.854765,-34.190127,-70.716163,2686.11
-34.392256,-70.854765,-34.179033,-70.714959,2559.72
-34.392256,-70.854765,-34.173571,-70.842738,2482.45
-34.392256,-70.854765,-34.566607,-71.000203,2265.14
-34.392256,-70.854765,-34.331449,-70.888853,1401.2
-34.392256,-70.854765,-34.160367,-70.744945,2501.51
-34.392256,-70.854765,-34.17594,-70.695381,2787.92
-34.392256,-70.854765,-34.114467,-70.682847,3163.91
-34.392256,-70.854765,-34.252923,-70.793993,1627.26
-34.392256,-70.854765,-34.223315,-70.967008,3197.27
-34.392256,-70.854765,-34.163507,-70.712884,2542.41
-34.392256,-70.854765,-34.228274,-70.782333,1633.51
-34.392256,-70.854765,-34.182208,-70.694532,2855.53
-34.177588,-70.757829,-34.592267,-70.98697,3258.66
-34.177588,-70.757829,-34.171195,-70.74279,471.21
-34.177588,-70.757829,-34.392256,-70.854765,2233.17
-34.177588,-70.757829,-34.177588,-70.757829,0.0
-34.177588,-70.757829,-34.400957,-70.842169,2259.65
-34.177588,-70.757829,-34.209184,-70.814858,1503.75
-34.177588,-70.757829,-34.176538,-70.736833,530.24
-34.177588,-70.757829,-34.575542,-70.995463,3422.58
-34.177588,-70.757829,-34.212196,-70.657681,1525.15
-34.177588,-70.757829,-34.267358,-71.031469,2383.58
-34.177588,-70.757829,-34.04645,-70.675743,2026.79
-34.177588,-70.757829,-34.035962,-70.647753,1963.62
-34.177588,-70.757829,-34.360931,-70.836255,2067.54
-34.177588,-70.757829,-34.267326,-71.031936,2383.58
-34.177588,-70.757829,-34.583904,-70.992034,3343.21
-34.177588,-70.757829,-34.15092,-70.76583,796.29
-34.177588,-70.757829,-34.23582,-70.778198,1654.6
-34.177588,-70.757829,-34.238334,-70.978748,1961.3
-34.177588,-70.757829,-34.045113,-70.67002,1894.08
-34.177588,-70.757829,-34.191216,-70.67202,1475.8
-34.177588,-70.757829,-34.175594,-70.703832,1152.51
-34.177588,-70.757829,-34.170956,-70.703133,1294.53
-34.177588,-70.757829,-34.409004,-70.864319,2068.35
-34.177588,-70.757829,-34.20289334239257,-70.75137574951917,986.2
-34.177588,-70.757829,-34.545347,-70.95309,2930.22
-34.177588,-70.757829,-34.160741,-70.73843,737.7
-34.177588,-70.757829,-34.590813,-70.996078,3417.6
-34.177588,-70.757829,-34.249185,-71.04603,2542.62
-34.177588,-70.757829,-34.405065,-70.846615,2180.12
-34.177588,-70.757829,-34.590044,-70.968221,3166.68
-34.177588,-70.757829,-34.160107,-70.704028,1400.33
-34.177588,-70.757829,-34.28162,-71.075432,2651.96
-34.177588,-70.757829,-34.167152,-70.740349,638.1
-34.177588,-70.757829,-34.209034,-70.89944,1350.75
-34.177588,-70.757829,-34.122416,-70.63519,1885.0
-34.177588,-70.757829,-34.451828,-70.894173,1996.94
-34.177588,-70.757829,-34.001395,-70.69353,1682.06
-34.177588,-70.757829,-34.205148,-70.656517,1561.3
-34.177588,-70.757829,-34.244133,-70.985211,2020.22
-34.177588,-70.757829,-34.15542,-70.713246,1311.04
-34.177588,-70.757829,-34.284441,-70.827128,1296.58
-34.177588,-70.757829,-34.578322,-70.99083,3322.49
-34.177588,-70.757829,-34.576814,-71.003303,3635.15
-34.177588,-70.757829,-34.290173,-71.082854,2827.82
-34.177588,-70.757829,-34.173178,-70.701602,1245.13
-34.177588,-70.757829,-34.164,-70.734403,874.51
-34.177588,-70.757829,-34.29072,-70.8089,1515.98
-34.177588,-70.757829,-33.963413,-70.68885,2244.22
-34.177588,-70.757829,-34.159411,-70.715086,1225.11
-34.177588,-70.757829,-34.185892,-70.72026,865.84
-34.177588,-70.757829,-34.265366,-71.0215,2513.4
-34.177588,-70.757829,-34.001488,-70.693508,1680.78
-34.177588,-70.757829,-34.174327,-70.752931,245.28
-34.177588,-70.757829,-34.222828,-70.972191,1932.43
-34.177588,-70.757829,-34.289161,-71.083084,2786.04
-34.177588,-70.757829,-34.190127,-70.716163,971.22
-34.177588,-70.757829,-34.179033,-70.714959,1035.45
-34.177588,-70.757829,-34.173571,-70.842738,1049.36
-34.177588,-70.757829,-34.566607,-71.000203,3556.87
-34.177588,-70.757829,-34.331449,-70.888853,1835.8
-34.177588,-70.757829,-34.160367,-70.744945,646.37
-34.177588,-70.757829,-34.17594,-70.695381,1350.1
-34.177588,-70.757829,-34.114467,-70.682847,1750.19
-34.177588,-70.757829,-34.252923,-70.793993,1341.31
-34.177588,-70.757829,-34.223315,-70.967008,1930.9
-34.177588,-70.757829,-34.163507,-70.712884,1168.5
-34.177588,-70.757829,-34.228274,-70.782333,1232.33
-34.177588,-70.757829,-34.182208,-70.694532,1419.4
-34.400957,-70.842169,-34.592267,-70.98697,2008.39
-34.400957,-70.842169,-34.171195,-70.74279,2512.34
-34.400957,-70.842169,-34.392256,-70.854765,420.25
-34.400957,-70.842169,-34.177588,-70.757829,2379.93
-34.400957,-70.842169,-34.400957,-70.842169,0.0
-34.400957,-70.842169,-34.209184,-70.814858,2466.17
-34.400957,-70.842169,-34.176538,-70.736833,2399.18
-34.400957,-70.842169,-34.575542,-70.995463,2174.29
-34.400957,-70.842169,-34.212196,-70.657681,3169.65
-34.400957,-70.842169,-34.267358,-71.031469,3921.87
-34.400957,-70.842169,-34.04645,-70.675743,3690.88
-34.400957,-70.842169,-34.035962,-70.647753,3511.7
-34.400957,-70.842169,-34.360931,-70.836255,765.45
-34.400957,-70.842169,-34.267326,-71.031936,3921.87
-34.400957,-70.842169,-34.583904,-70.992034,2093.47
-34.400957,-70.842169,-34.15092,-70.76583,2558.13
-34.400957,-70.842169,-34.23582,-70.778198,2025.8
-34.400957,-70.842169,-34.238334,-70.978748,3514.03
-34.400957,-70.842169,-34.045113,-70.67002,3437.35
-34.400957,-70.842169,-34.191216,-70.67202,3183.04
-34.400957,-70.842169,-34.175594,-70.703832,2705.93
-34.400957,-70.842169,-34.170956,-70.703133,2834.43
-34.400957,-70.842169,-34.409004,-70.864319,459.52
-34.400957,-70.842169,-34.20289334239257,-70.75137574951917,2074.61
-34.400957,-70.842169,-34.545347,-70.95309,1863.04
-34.400957,-70.842169,-34.160741,-70.73843,2557.14
-34.400957,-70.842169,-34.590813,-70.996078,2170.57
-34.400957,-70.842169,-34.249185,-71.04603,4093.29
-34.400957,-70.842169,-34.405065,-70.846615,127.92
-34.400957,-70.842169,-34.590044,-70.968221,1914.2
-34.400957,-70.842169,-34.160107,-70.704028,2888.75
-34.400957,-70.842169,-34.28162,-71.075432,3765.17
-34.400957,-70.842169,-34.167152,-70.740349,2654.82
-34.400957,-70.842169,-34.209034,-70.89944,2672.16
-34.400957,-70.842169,-34.122416,-70.63519,2922.0
-34.400957,-70.842169,-34.451828,-70.894173,778.13
-34.400957,-70.842169,-34.001395,-70.69353,3149.16
-34.400957,-70.842169,-34.205148,-70.656517,3207.99
-34.400957,-70.842169,-34.244133,-70.985211,3578.02
-34.400957,-70.842169,-34.15542,-70.713246,2809.55
-34.400957,-70.842169,-34.284441,-70.827128,1344.74
-34.400957,-70.842169,-34.578322,-70.99083,2071.86
-34.400957,-70.842169,-34.576814,-71.003303,2390.49
-34.400957,-70.842169,-34.290173,-71.082854,3910.04
-34.400957,-70.842169,-34.173178,-70.701602,2796.71
-34.400957,-70.842169,-34.164,-70.734403,2646.59
-34.400957,-70.842169,-34.29072,-70.8089,1520.62
-34.400957,-70.842169,-33.963413,-70.68885,3670.95
-34.400957,-70.842169,-34.159411,-70.715086,2716.95
-34.400957,-70.842169,-34.185892,-70.72026,2682.81
-34.400957,-70.842169,-34.265366,-71.0215,4113.82
-34.400957,-70.842169,-34.001488,-70.693508,3147.75
-34.400957,-70.842169,-34.174327,-70.752931,2484.1
-34.400957,-70.842169,-34.222828,-70.972191,3295.59
-34.400957,-70.842169,-34.289161,-71.083084,3724.38
-34.400957,-70.842169,-34.190127,-70.716163,2805.35
-34.400957,-70.842169,-34.179033,-70.714959,2671.44
-34.400957,-70.842169,-34.173571,-70.842738,2591.55
-34.400957,-70.842169,-34.566607,-71.000203,2311.36
-34.400957,-70.842169,-34.331449,-70.888853,1430.28
-34.400957,-70.842169,-34.160367,-70.744945,2603.77
-34.400957,-70.842169,-34.17594,-70.695381,2899.64
-34.400957,-70.842169,-34.114467,-70.682847,3273.01
-34.400957,-70.842169,-34.252923,-70.793993,1729.67
-34.400957,-70.842169,-34.223315,-70.967008,3293.87
-34.400957,-70.842169,-34.163507,-70.712884,2654.14
-34.400957,-70.842169,-34.228274,-70.782333,1737.08
-34.400957,-70.842169,-34.182208,-70.694532,2967.26
-34.209184,-70.814858,-34.592267,-70.98697,3406.27
-34.209184,-70.814858,-34.171195,-70.74279,1646.14
-34.209184,-70.814858,-34.392256,-70.854765,2350.04
-34.209184,-70.814858,-34.177588,-70.757829,1798.01
-34.209184,-70.814858,-34.400957,-70.842169,2377.24
-34.209184,-70.814858,-34.209184,-70.814858,0.0
-34.209184,-70.814858,-34.176538,-70.736833,1522.72
-34.209184,-70.814858,-34.575542,-70.995463,3574.13
-34.209184,-70.814858,-34.212196,-70.657681,2103.38
-34.209184,-70.814858,-34.267358,-71.031469,2448.53
-34.209184,-70.814858,-34.04645,-70.675743,2569.22
-34.209184,-70.814858,-34.035962,-70.647753,2409.08
-34.209184,-70.814858,-34.360931,-70.836255,2183.55
-34.209184,-70.814858,-34.267326,-71.031936,2448.53
-34.209184,-70.814858,-34.583904,-70.992034,3492.76
-34.209184,-70.814858,-34.15092,-70.76583,2235.1
-34.209184,-70.814858,-34.23582,-70.778198,1356.04
-34.209184,-70.814858,-34.238334,-70.978748,2037.55
-34.209184,-70.814858,-34.045113,-70.67002,2337.36
-34.209184,-70.814858,-34.191216,-70.67202,2116.28
-34.209184,-70.814858,-34.175594,-70.703832,1747.66
-34.209184,-70.814858,-34.170956,-70.703133,1885.85
-34.209184,-70.814858,-34.409004,-70.864319,2181.01
-34.209184,-70.814858,-34.20289334239257,-70.75137574951917,901.6
-34.209184,-70.814858,-34.545347,-70.95309,3242.63
-34.209184,-70.814858,-34.160741,-70.73843,1693.71
-34.209184,-70.814858,-34.590813,-70.996078,3569.27
-34.209184,-70.814858,-34.249185,-71.04603,2611.56
-34.209184,-70.814858,-34.405065,-70.846615,2295.72
-34.209184,-70.814858,-34.590044,-70.968221,3311.91
-34.209184,-70.814858,-34.160107,-70.704028,1944.26
-34.209184,-70.814858,-34.28162,-71.075432,2723.77
-34.209184,-70.814858,-34.167152,-70.740349,1802.18
-34.209184,-70.814858,-34.209034,-70.89944,2148.34
-34.209184,-70.814858,-34.122416,-70.63519,2180.75
-34.209184,-70.814858,-34.451828,-70.894173,2241.59
-34.209184,-70.814858,-34.001395,-70.69353,2304.56
-34.209184,-70.814858,-34.205148,-70.656517,2141.48
-34.209184,-70.814858,-34.244133,-70.985211,2098.53
-34.209184,-70.814858,-34.15542,-70.713246,1859.73
-34.209184,-70.814858,-34.284441,-70.827128,1276.81
-34.209184,-70.814858,-34.578322,-70.99083,3471.43
-34.209184,-70.814858,-34.576814,-71.003303,3791.98
-34.209184,-70.814858,-34.290173,-71.082854,3089.43
-34.209184,-70.814858,-34.173178,-70.701602,1845.41
-34.209184,-70.814858,-34.164,-70.734403,1684.54
-34.209184,-70.814858,-34.29072,-70.8089,1483.79
-34.209184,-70.814858,-33.963413,-70.68885,2587.38
-34.209184,-70.814858,-34.159411,-70.715086,1760.18
-34.209184,-70.814858,-34.185892,-70.72026,1491.47
-34.209184,-70.814858,-34.265366,-71.0215,2609.1
-34.209184,-70.814858,-34.001488,-70.693508,2303.2
-34.209184,-70.814858,-34.174327,-70.752931,1846.52
-34.209184,-70.814858,-34.222828,-70.972191,2025.68
-34.209184,-70.814858,-34.289161,-71.083084,2861.02
-34.209184,-70.814858,-34.190127,-70.716163,1610.74
-34.209184,-70.814858,-34.179033,-70.714959,1710.48
-34.209184,-70.814858,-34.173571,-70.842738,2252.26
-34.209184,-70.814858,-34.566607,-71.000203,3711.85
-34.209184,-70.814858,-34.331449,-70.888853,2065.97
-34.209184,-70.814858,-34.160367,-70.744945,1744.26
-34.209184,-70.814858,-34.17594,-70.695381,1956.08
-34.209184,-70.814858,-34.114467,-70.682847,2168.36
-34.209184,-70.814858,-34.252923,-70.793993,1127.09
-34.209184,-70.814858,-34.223315,-70.967008,2024.16
-34.209184,-70.814858,-34.163507,-70.712884,1692.02
-34.209184,-70.814858,-34.228274,-70.782333,1074.92
-34.209184,-70.814858,-34.182208,-70.694532,2028.62
-34.176538,-70.736833,-34.592267,-70.98697,2974.79
-34.176538,-70.736833,-34.171195,-70.74279,383.54
-34.176538,-70.736833,-34.392256,-70.854765,1964.9
-34.176538,-70.736833,-34.177588,-70.757829,619.35
-34.176538,-70.736833,-34.400957,-70.842169,1991.38
-34.176538,-70.736833,-34.209184,-70.814858,1091.71
-34.176538,-70.736833,-34.176538,-70.736833,0.0
-34.176538,-70.736833,-34.575542,-70.995463,3138.71
-34.176538,-70.736833,-34.212196,-70.657681,976.64
-34.176538,-70.736833,-34.267358,-71.031469,2476.49
-34.176538,-70.736833,-34.04645,-70.675743,1621.79
-34.176538,-70.736833,-34.035962,-70.647753,1561.91
-34.176538,-70.736833,-34.360931,-70.836255,1802.06
-34.176538,-70.736833,-34.267326,-71.031936,2476.49
-34.176538,-70.736833,-34.583904,-70.992034,3059.34
-34.176538,-70.736833,-34.15092,-70.76583,1049.4
-34.176538,-70.736833,-34.23582,-70.778198,1242.56
-34.176538,-70.736833,-34.238334,-70.978748,2055.26
-34.176538,-70.736833,-34.045113,-70.67002,1492.37
-34.176538,-70.736833,-34.191216,-70.67202,1002.69
-34.176538,-70.736833,-34.175594,-70.703832,642.81
-34.176538,-70.736833,-34.170956,-70.703133,780.02
-34.176538,-70.736833,-34.409004,-70.864319,1800.07
-34.176538,-70.736833,-34.20289334239257,-70.75137574951917,628.21
-34.176538,-70.736833,-34.545347,-70.95309,2661.68
-34.176538,-70.736833,-34.160741,-70.73843,559.59
-34.176538,-70.736833,-34.590813,-70.996078,3133.73
-34.176538,-70.736833,-34.249185,-71.04603,2635.53
-34.176538,-70.736833,-34.405065,-70.846615,1911.84
-34.176538,-70.736833,-34.590044,-70.968221,2882.81
-34.176538,-70.736833,-34.160107,-70.704028,899.28
-34.176538,-70.736833,-34.28162,-71.075432,2744.86
-34.176538,-70.736833,-34.167152,-70.740349,559.37
-34.176538,-70.736833,-34.209034,-70.89944,1438.32
-34.176538,-70.736833,-34.122416,-70.63519,1555.25
-34.176538,-70.736833,-34.451828,-70.894173,1732.77
-34.176538,-70.736833,-34.001395,-70.69353,1374.1
-34.176538,-70.736833,-34.205148,-70.656517,1012.8
-34.176538,-70.736833,-34.244133,-70.985211,2114.17
-34.176538,-70.736833,-34.15542,-70.713246,839.14
-34.176538,-70.736833,-34.284441,-70.827128,1019.28
-34.176538,-70.736833,-34.578322,-70.99083,3038.62
-34.176538,-70.736833,-34.576814,-71.003303,3351.27
-34.176538,-70.736833,-34.290173,-71.082854,2922.04
-34.176538,-70.736833,-34.173178,-70.701602,735.43
-34.176538,-70.736833,-34.164,-70.734403,492.97
-34.176538,-70.736833,-34.29072,-70.8089,1238.69
-34.176538,-70.736833,-33.963413,-70.68885,1950.2
-34.176538,-70.736833,-34.159411,-70.715086,741.03
-34.176538,-70.736833,-34.185892,-70.72026,308.99
-34.176538,-70.736833,-34.265366,-71.0215,2607.35
-34.176538,-70.736833,-34.001488,-70.693508,1372.83
-34.176538,-70.736833,-34.174327,-70.752931,561.25
-34.176538,-70.736833,-34.222828,-70.972191,2020.01
-34.176538,-70.736833,-34.289161,-71.083084,2878.94
-34.176538,-70.736833,-34.190127,-70.716163,414.37
-34.176538,-70.736833,-34.179033,-70.714959,488.9
-34.176538,-70.736833,-34.173571,-70.842738,1142.91
-34.176538,-70.736833,-34.566607,-71.000203,3273.0
-34.176538,-70.736833,-34.331449,-70.888853,1571.64
-34.176538,-70.736833,-34.160367,-70.744945,633.18
-34.176538,-70.736833,-34.17594,-70.695381,840.39
-34.176538,-70.736833,-34.114467,-70.682847,1293.61
-34.176538,-70.736833,-34.252923,-70.793993,984.59
-34.176538,-70.736833,-34.223315,-70.967008,2018.49
-34.176538,-70.736833,-34.163507,-70.712884,675.59
-34.176538,-70.736833,-34.228274,-70.782333,820.29
-34.176538,-70.736833,-34.182208,-70.694532,909.69
-34.575542,-70.995463,-34.592267,-70.98697,557.66
-34.575542,-70.995463,-34.171195,-70.74279,3622.05
-34.575542,-70.995463,-34.392256,-70.854765,2055.68
-34.575542,-70.995463,-34.177588,-70.757829,3493.43
-34.575542,-70.995463,-34.400957,-70.842169,2081.86
-34.575542,-70.995463,-34.209184,-70.814858,3588.98
