origin_latitude,origin_longitude,destination_latitude,destination_longitude,distance
-33.384694,-70.575,-33.598844,-70.609996,26982.0
-33.384694,-70.575,-33.410083,-70.563444,3626.0
-33.384694,-70.575,-33.45431,-70.578176,9382.1
-33.384694,-70.575,-33.415194,-70.593361,5417.9
-33.384694,-70.575,-33.512382,-70.627946,19690.4
-33.384694,-70.575,-33.409102,-70.54063,5837.7
-33.384694,-70.575,-33.463687,-70.576311,10449.6
-33.384694,-70.575,-33.405694,-70.538639,5596.1
-33.384694,-70.575,-33.409528,-70.538806,6117.0
-33.384694,-70.575,-33.423333,-70.563806,5103.7
-33.384694,-70.575,-33.379062,-70.556117,2322.1
-33.384694,-70.575,-33.3139,-70.5727,12680.2
-33.384694,-70.575,-33.497385,-70.524781,15774.5
-33.384694,-70.575,-33.392611,-70.543111,3973.1
-33.384694,-70.575,-33.4664,-70.6169,12249.4
-33.384694,-70.575,-33.491546,-70.644944,19411.4
-33.384694,-70.575,-33.417222,-70.564306,4262.3
-33.384694,-70.575,-33.384972,-70.574306,233.0
-33.384694,-70.575,-33.39082,-70.579412,1072.1
-33.384694,-70.575,-33.440333,-70.580361,7995.1
-33.384694,-70.575,-33.413565,-70.530028,7210.7
-33.384694,-70.575,-33.414287,-70.594886,5226.7
-33.384694,-70.575,-33.435896,-70.608052,7501.4
-33.384694,-70.575,-33.508428,-70.663867,21168.9
-33.384694,-70.575,-33.384889,-70.57425,222.5
-33.384694,-70.575,-33.4175,-70.586333,4732.5
-33.384694,-70.575,-33.376694,-70.520472,7465.4
-33.384694,-70.575,-33.395222,-70.5945,2708.1
-33.384694,-70.575,-33.442085,-70.624108,8774.8
-33.384694,-70.575,-33.406608,-70.538289,5700.2
-33.384694,-70.575,-33.468889,-70.536268,12254.2
-33.384694,-70.575,-33.316346,-70.568629,12711.8
-33.384694,-70.575,-33.509594,-70.618326,19210.1
-33.384694,-70.575,-33.51621,-70.64817,23091.2
-33.384694,-70.575,-33.432181,-70.623623,8362.0
-33.509171,-70.658431,-33.5325329703107,-70.75363902386597,14807.4
-33.509171,-70.658431,-33.375031,-70.573129,23619.0
-33.509171,-70.658431,-33.512889,-70.663583,1288.8
-33.509171,-70.658431,-33.384694,-70.575,24090.5
-33.509171,-70.658431,-33.509171,-70.658431,0.0
-33.509171,-70.658431,-33.507306,-70.657139,1022.6
-33.509171,-70.658431,-33.430361,-70.576361,18628.1
-33.509171,-70.658431,-33.390248,-70.528427,25670.8
-33.509171,-70.658431,-33.376639,-70.514639,29088.4
-33.509171,-70.658431,-33.378332,-70.51873,26626.2
-33.509171,-70.658431,-33.384389,-70.526278,25671.4
-33.509171,-70.658431,-33.413528,-70.595528,18655.3
-33.509171,-70.658431,-33.457086,-70.576128,15138.4
-33.509171,-70.658431,-33.435158,-70.61393,13717.5
-33.509171,-70.658431,-33.598844,-70.609996,14299.6
-33.509171,-70.658431,-33.410083,-70.563444,21515.3
-33.509171,-70.658431,-33.45431,-70.578176,15669.6
-33.509171,-70.658431,-33.415194,-70.593361,18842.1
-33.509171,-70.658431,-33.512382,-70.627946,3716.5
-33.509171,-70.658431,-33.409102,-70.54063,23112.3
-33.509171,-70.658431,-33.463687,-70.576311,14967.9
-33.509171,-70.658431,-33.405694,-70.538639,23991.8
-33.509171,-70.658431,-33.409528,-70.538806,23391.7
-33.509171,-70.658431,-33.423333,-70.563806,19583.2
-33.509171,-70.658431,-33.379062,-70.556117,24635.7
-33.509171,-70.658431,-33.3139,-70.5727,34478.1
-33.509171,-70.658431,-33.497385,-70.524781,17707.6
-33.509171,-70.658431,-33.392611,-70.543111,23950.9
-33.509171,-70.658431,-33.4664,-70.6169,8444.0
-33.509171,-70.658431,-33.491546,-70.644944,3809.8
-33.509171,-70.658431,-33.417222,-70.564306,20260.2
-33.509171,-70.658431,-33.384972,-70.574306,23908.4
-33.509171,-70.658431,-33.39082,-70.579412,20807.3
-33.509171,-70.658431,-33.440333,-70.580361,17302.3
-33.509171,-70.658431,-33.413565,-70.530028,23577.1
-33.509171,-70.658431,-33.414287,-70.594886,18608.1
-33.509171,-70.658431,-33.435896,-70.608052,13484.4
-33.509171,-70.658431,-33.508428,-70.663867,962.9
-33.509171,-70.658431,-33.384889,-70.57425,23897.9
-33.509171,-70.658431,-33.4175,-70.586333,21004.1
-33.509171,-70.658431,-33.376694,-70.520472,29240.0
-33.509171,-70.658431,-33.395222,-70.5945,19711.0
-33.509171,-70.658431,-33.442085,-70.624108,11714.1
-33.509171,-70.658431,-33.406608,-70.538289,23548.3
-33.509171,-70.658431,-33.468889,-70.536268,18027.1
-33.509171,-70.658431,-33.316346,-70.568629,34509.7
-33.509171,-70.658431,-33.509594,-70.618326,4885.1
-33.509171,-70.658431,-33.51621,-70.64817,2681.9
-33.509171,-70.658431,-33.432181,-70.623623,12430.2
-33.507306,-70.657139,-33.5325329703107,-70.75363902386597,14967.8
-33.507306,-70.657139,-33.375031,-70.573129,23298.2
-33.507306,-70.657139,-33.512889,-70.663583,1449.2
-33.507306,-70.657139,-33.384694,-70.575,23769.7
-33.507306,-70.657139,-33.509171,-70.658431,914.2
-33.507306,-70.657139,-33.507306,-70.657139,0.0
-33.507306,-70.657139,-33.430361,-70.576361,17567.3
-33.507306,-70.657139,-33.390248,-70.528427,25350.0
-33.507306,-70.657139,-33.376639,-70.514639,28767.6
-33.507306,-70.657139,-33.378332,-70.51873,26305.4
-33.507306,-70.657139,-33.384389,-70.526278,25350.6
-33.507306,-70.657139,-33.413528,-70.595528,18334.5
-33.507306,-70.657139,-33.457086,-70.576128,14077.7
-33.507306,-70.657139,-33.435158,-70.61393,12114.6
-33.507306,-70.657139,-33.598844,-70.609996,12955.5
-33.507306,-70.657139,-33.410083,-70.563444,21194.5
-33.507306,-70.657139,-33.45431,-70.578176,14608.8
-33.507306,-70.657139,-33.415194,-70.593361,18521.3
-33.507306,-70.657139,-33.512382,-70.627946,2977.5
-33.507306,-70.657139,-33.409102,-70.54063,22051.6
-33.507306,-70.657139,-33.463687,-70.576311,13907.1
-33.507306,-70.657139,-33.405694,-70.538639,22591.0
-33.507306,-70.657139,-33.409528,-70.538806,22331.0
-33.507306,-70.657139,-33.423333,-70.563806,18522.5
-33.507306,-70.657139,-33.379062,-70.556117,24314.9
-33.507306,-70.657139,-33.3139,-70.5727,34157.3
-33.507306,-70.657139,-33.497385,-70.524781,16646.9
-33.507306,-70.657139,-33.392611,-70.543111,23630.2
-33.507306,-70.657139,-33.4664,-70.6169,7383.3
-33.507306,-70.657139,-33.491546,-70.644944,2749.1
-33.507306,-70.657139,-33.417222,-70.564306,19199.5
-33.507306,-70.657139,-33.384972,-70.574306,23587.6
-33.507306,-70.657139,-33.39082,-70.579412,20486.5
-33.507306,-70.657139,-33.440333,-70.580361,16241.6
-33.507306,-70.657139,-33.413565,-70.530028,22516.4
-33.507306,-70.657139,-33.414287,-70.594886,18287.3
-33.507306,-70.657139,-33.435896,-70.608052,12480.9
-33.507306,-70.657139,-33.508428,-70.663867,1123.3
-33.507306,-70.657139,-33.384889,-70.57425,23577.1
-33.507306,-70.657139,-33.4175,-70.586333,18906.2
-33.507306,-70.657139,-33.376694,-70.520472,28919.3
-33.507306,-70.657139,-33.395222,-70.5945,19390.2
-33.507306,-70.657139,-33.442085,-70.624108,9875.3
-33.507306,-70.657139,-33.406608,-70.538289,22487.6
-33.507306,-70.657139,-33.468889,-70.536268,16966.4
-33.507306,-70.657139,-33.316346,-70.568629,34188.9
-33.507306,-70.657139,-33.509594,-70.618326,4146.0
-33.507306,-70.657139,-33.51621,-70.64817,1942.9
-33.507306,-70.657139,-33.432181,-70.623623,10665.7
-33.430361,-70.576361,-33.5325329703107,-70.75363902386597,30210.8
-33.430361,-70.576361,-33.375031,-70.573129,8413.8
-33.430361,-70.576361,-33.512889,-70.663583,16314.7
-33.430361,-70.576361,-33.384694,-70.575,6725.5
-33.430361,-70.576361,-33.509171,-70.658431,16046.8
-33.430361,-70.576361,-33.507306,-70.657139,15863.5
-33.430361,-70.576361,-33.430361,-70.576361,0.0
-33.430361,-70.576361,-33.390248,-70.528427,10202.3
-33.430361,-70.576361,-33.376639,-70.514639,11688.6
-33.430361,-70.576361,-33.378332,-70.51873,11157.7
-33.430361,-70.576361,-33.384389,-70.526278,10202.9
-33.430361,-70.576361,-33.413528,-70.595528,3918.4
-33.430361,-70.576361,-33.457086,-70.576128,3681.8
-33.430361,-70.576361,-33.435158,-70.61393,4810.9
-33.430361,-70.576361,-33.598844,-70.609996,21388.5
-33.430361,-70.576361,-33.410083,-70.563444,4101.0
-33.430361,-70.576361,-33.45431,-70.578176,3497.3
-33.430361,-70.576361,-33.415194,-70.593361,3770.8
-33.430361,-70.576361,-33.512382,-70.627946,14096.8
-33.430361,-70.576361,-33.409102,-70.54063,6473.8
-33.430361,-70.576361,-33.463687,-70.576311,4856.0
-33.430361,-70.576361,-33.405694,-70.538639,7013.2
-33.430361,-70.576361,-33.409528,-70.538806,6753.1
-33.430361,-70.576361,-33.423333,-70.563806,2477.9
-33.430361,-70.576361,-33.379062,-70.556117,8281.5
-33.430361,-70.576361,-33.3139,-70.5727,19996.2
-33.430361,-70.576361,-33.497385,-70.524781,11187.2
-33.430361,-70.576361,-33.392611,-70.543111,6659.9
-33.430361,-70.576361,-33.4664,-70.6169,7456.8
-33.430361,-70.576361,-33.491546,-70.644944,12476.9
-33.430361,-70.576361,-33.417222,-70.564306,3154.9
-33.430361,-70.576361,-33.384972,-70.574306,6515.1
-33.430361,-70.576361,-33.39082,-70.579412,5709.9
-33.430361,-70.576361,-33.440333,-70.580361,1793.0
-33.430361,-70.576361,-33.413565,-70.530028,6938.5
-33.430361,-70.576361,-33.414287,-70.594886,3775.4
-33.430361,-70.576361,-33.435896,-70.608052,3489.8
-33.430361,-70.576361,-33.508428,-70.663867,15786.4
-33.430361,-70.576361,-33.384889,-70.57425,6525.6
-33.430361,-70.576361,-33.4175,-70.586333,2637.3
-33.430361,-70.576361,-33.376694,-70.520472,11840.2
-33.430361,-70.576361,-33.395222,-70.5945,5683.4
-33.430361,-70.576361,-33.442085,-70.624108,4947.8
-33.430361,-70.576361,-33.406608,-70.538289,6909.8
-33.430361,-70.576361,-33.468889,-70.536268,7056.7
-33.430361,-70.576361,-33.316346,-70.568629,20027.9
-33.430361,-70.576361,-33.509594,-70.618326,13616.5
-33.430361,-70.576361,-33.51621,-70.64817,15228.7
-33.430361,-70.576361,-33.432181,-70.623623,5637.5
-33.390248,-70.528427,-33.5325329703107,-70.75363902386597,36005.9
-33.390248,-70.528427,-33.375031,-70.573129,6115.5
-33.390248,-70.528427,-33.512889,-70.663583,25577.7
-33.390248,-70.528427,-33.384694,-70.575,5730.6
-33.390248,-70.528427,-33.509171,-70.658431,25309.8
-33.390248,-70.528427,-33.507306,-70.657139,25126.5
-33.390248,-70.528427,-33.430361,-70.576361,7887.7
-33.390248,-70.528427,-33.390248,-70.528427,0.0
-33.390248,-70.528427,-33.376639,-70.514639,2985.5
-33.390248,-70.528427,-33.378332,-70.51873,2535.5
-33.390248,-70.528427,-33.384389,-70.526278,1580.7
-33.390248,-70.528427,-33.413528,-70.595528,7685.9
-33.390248,-70.528427,-33.457086,-70.576128,11487.6
-33.390248,-70.528427,-33.435158,-70.61393,12185.5
-33.390248,-70.528427,-33.598844,-70.609996,28676.2
-33.390248,-70.528427,-33.410083,-70.563444,5658.1
-33.390248,-70.528427,-33.45431,-70.578176,11160.8
-33.390248,-70.528427,-33.415194,-70.593361,7734.0
-33.390248,-70.528427,-33.512382,-70.627946,21384.5
-33.390248,-70.528427,-33.409102,-70.54063,2844.4
-33.390248,-70.528427,-33.463687,-70.576311,12143.8
-33.390248,-70.528427,-33.405694,-70.538639,2473.6
-33.390248,-70.528427,-33.409528,-70.538806,2775.1
-33.390248,-70.528427,-33.423333,-70.563806,7135.8
-33.390248,-70.528427,-33.379062,-70.556117,4156.0
-33.390248,-70.528427,-33.3139,-70.5727,12139.5
-33.390248,-70.528427,-33.497385,-70.524781,14188.3
-33.390248,-70.528427,-33.392611,-70.543111,1682.8
-33.390248,-70.528427,-33.4664,-70.6169,16540.3
-33.390248,-70.528427,-33.491546,-70.644944,23292.0
-33.390248,-70.528427,-33.417222,-70.564306,6294.4
-33.390248,-70.528427,-33.384972,-70.574306,6183.0
-33.390248,-70.528427,-33.39082,-70.579412,6358.5
-33.390248,-70.528427,-33.440333,-70.580361,11392.4
-33.390248,-70.528427,-33.413565,-70.530028,3165.0
-33.390248,-70.528427,-33.414287,-70.594886,7542.8
-33.390248,-70.528427,-33.435896,-70.608052,11855.8
-33.390248,-70.528427,-33.508428,-70.663867,25049.4
-33.390248,-70.528427,-33.384889,-70.57425,6193.5
-33.390248,-70.528427,-33.4175,-70.586333,7855.4
-33.390248,-70.528427,-33.376694,-70.520472,3577.5
-33.390248,-70.528427,-33.395222,-70.5945,8132.7
-33.390248,-70.528427,-33.442085,-70.624108,13178.0
-33.390248,-70.528427,-33.406608,-70.538289,2577.6
-33.390248,-70.528427,-33.468889,-70.536268,10668.0
-33.390248,-70.528427,-33.316346,-70.568629,12171.2
-33.390248,-70.528427,-33.509594,-70.618326,20904.3
-33.390248,-70.528427,-33.51621,-70.64817,26971.8
-33.390248,-70.528427,-33.432181,-70.623623,12242.6
-33.376639,-70.514639,-33.5325329703107,-70.75363902386597,39486.7
-33.376639,-70.514639,-33.375031,-70.573129,6910.5
-33.376639,-70.514639,-33.512889,-70.663583,29058.4
-33.376639,-70.514639,-33.384694,-70.575,7604.7
-33.376639,-70.514639,-33.509171,-70.658431,28790.6
-33.376639,-70.514639,-33.507306,-70.657139,28607.3
-33.376639,-70.514639,-33.430361,-70.576361,11750.6
-33.376639,-70.514639,-33.390248,-70.528427,2424.0
-33.376639,-70.514639,-33.376639,-70.514639,0.0
-33.376639,-70.514639,-33.378332,-70.51873,450.0
-33.376639,-70.514639,-33.384389,-70.526278,1548.5
-33.376639,-70.514639,-33.413528,-70.595528,13413.4
-33.376639,-70.514639,-33.457086,-70.576128,14526.7
-33.376639,-70.514639,-33.435158,-70.61393,16175.6
-33.376639,-70.514639,-33.598844,-70.609996,31942.1
-33.376639,-70.514639,-33.410083,-70.563444,8214.5
-33.376639,-70.514639,-33.45431,-70.578176,14342.2
-33.376639,-70.514639,-33.415194,-70.593361,13600.3
-33.376639,-70.514639,-33.512382,-70.627946,26221.9
-33.376639,-70.514639,-33.409102,-70.54063,5179.9
-33.376639,-70.514639,-33.463687,-70.576311,15409.7
-33.376639,-70.514639,-33.405694,-70.538639,4865.8
-33.376639,-70.514639,-33.409528,-70.538806,5110.5
-33.376639,-70.514639,-33.423333,-70.563806,9692.2
-33.376639,-70.514639,-33.379062,-70.556117,5721.0
-33.376639,-70.514639,-33.3139,-70.5727,10664.0
-33.376639,-70.514639,-33.497385,-70.524781,16523.7
-33.376639,-70.514639,-33.392611,-70.543111,3622.4
-33.376639,-70.514639,-33.4664,-70.6169,20021.0
-33.376639,-70.514639,-33.491546,-70.644944,26772.7
-33.376639,-70.514639,-33.417222,-70.564306,8850.8
-33.376639,-70.514639,-33.384972,-70.574306,7422.6
-33.376639,-70.514639,-33.39082,-70.579412,8261.7
-33.376639,-70.514639,-33.440333,-70.580361,12955.2
-33.376639,-70.514639,-33.413565,-70.530028,5557.3
-33.376639,-70.514639,-33.414287,-70.594886,13366.3
-33.376639,-70.514639,-33.435896,-70.608052,15845.8
-33.376639,-70.514639,-33.508428,-70.663867,28530.2
-33.376639,-70.514639,-33.384889,-70.57425,7412.1
-33.376639,-70.514639,-33.4175,-70.586333,10165.5
-33.376639,-70.514639,-33.376694,-70.520472,733.6
-33.376639,-70.514639,-33.395222,-70.5945,10818.1
-33.376639,-70.514639,-33.442085,-70.624108,16658.8
-33.376639,-70.514639,-33.406608,-70.538289,4969.9
-33.376639,-70.514639,-33.468889,-70.536268,13003.4
-33.376639,-70.514639,-33.316346,-70.568629,10695.7
-33.376639,-70.514639,-33.509594,-70.618326,24170.2
-33.376639,-70.514639,-33.51621,-70.64817,30452.5
-33.376639,-70.514639,-33.432181,-70.623623,15723.3
-33.378332,-70.51873,-33.5325329703107,-70.75363902386597,37052.8
-33.378332,-70.51873,-33.375031,-70.573129,7218.8
-33.378332,-70.51873,-33.512889,-70.663583,26624.5
-33.378332,-70.51873,-33.384694,-70.575,7913.0
-33.378332,-70.51873,-33.509171,-70.658431,26356.7
-33.378332,-70.51873,-33.507306,-70.657139,26173.4
-33.378332,-70.51873,-33.430361,-70.576361,11234.7
-33.378332,-70.51873,-33.390248,-70.528427,2069.1
-33.378332,-70.51873,-33.376639,-70.514639,450.0
-33.378332,-70.51873,-33.378332,-70.51873,0.0
-33.378332,-70.51873,-33.384389,-70.526278,1098.5
-33.378332,-70.51873,-33.413528,-70.595528,10985.6
-33.378332,-70.51873,-33.457086,-70.576128,14010.8
-33.378332,-70.51873,-33.435158,-70.61393,13232.4
-33.378332,-70.51873,-33.598844,-70.609996,31426.2
-33.378332,-70.51873,-33.410083,-70.563444,7698.6
-33.378332,-70.51873,-33.45431,-70.578176,13826.3
-33.378332,-70.51873,-33.415194,-70.593361,10335.0
-33.378332,-70.51873,-33.512382,-70.627946,24134.6
-33.378332,-70.51873,-33.409102,-70.54063,4729.9
-33.378332,-70.51873,-33.463687,-70.576311,14893.8
-33.378332,-70.51873,-33.405694,-70.538639,4359.0
-33.378332,-70.51873,-33.409528,-70.538806,4660.5
-33.378332,-70.51873,-33.423333,-70.563806,9176.3
-33.378332,-70.51873,-33.379062,-70.556117,5205.1
-33.378332,-70.51873,-33.3139,-70.5727,10972.3
-33.378332,-70.51873,-33.497385,-70.524781,16073.7
-33.378332,-70.51873,-33.392611,-70.543111,3172.5
-33.378332,-70.51873,-33.4664,-70.6169,17587.1
-33.378332,-70.51873,-33.491546,-70.644944,24338.9
